ticketid,subject,description,status_idup,priority_idup,user_id,created_at,Category,application_name,assigned_to,Resolution_notes,Resolution_code,resolved_date,resolution_notes_ITSM,resolved_by
1168,Want to reset the password for outlook,hi I want to reset my outlook password.,4,2,4,21-01-2023 11:15,Login,Outlook,raghav_it,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",14,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",
1169,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,22-01-2023 11:15,Finance,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,15,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1170,sap crashing,sap crashing ,1,1,1,21-01-2023 11:15,Crash,SAP,,,,,,
1171,sap crashing,sap crashing ,1,1,1,22-01-2023 11:15,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,16,15-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1172,Not able to access ERP,Not able to access ERP,1,1,1,21-01-2023 11:15,Access,ERP,,,,,,
1173,Not able to access ERP,Not able to access ERP,1,1,1,22-01-2023 11:15,Access,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,17,16-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1174,Sap password reset,Forgot sap password need reset,1,1,1,21-01-2023 11:15,Login,SAP,,,,,,
1175,Sap password reset,Forgot sap password need reset,1,1,1,22-01-2023 11:15,Login,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,18,17-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1176,Windows account locked,windows account locked need urgently,1,1,2,21-01-2023 11:15,Login,Windows,,,,,,
1177,Windows account locked,windows account locked need urgently,1,1,2,22-01-2023 11:15,Login,Windows,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,19,18-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1178,sap crashing,sap crashing,1,1,2,21-01-2023 11:15,Crash,SAP,,,,,,
1179,windows updated some features not working,Windows update done and now some features are not working,5,1,6,28-01-2023 16:23,Configuration,Windows,,,,07-12-2022 18:56,Windows version degraded to a lower version,
1180,sap crashing,sap crashing,1,1,2,29-01-2023 16:36,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,20,19-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1181,Laptop battery,Laptop battery draining,1,1,2,30-01-2023 16:49,Hardware,Hardware,,,,05-12-2022 13:29,give laptop,
1182,windows updated some features not working,Windows update done and now some features are not working,5,2,6,31-01-2023 17:02,Configuration,Windows,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,21,07-12-2022 18:56,Windows version degraded to a lower version,
1183,Laptop battery,Laptop battery draining,1,1,2,08-01-2023 17:15,Hardware,Hardware,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,22,05-12-2022 13:29,give laptop,
1184,erp crash,erp crash,5,2,1,03-01-2023 17:28,Crash,ERP,raghav_it,,,07-12-2022 01:40,,
1185,erp crash,erp crash,5,2,1,29-12-2022 17:41,Crash,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,23,07-12-2022 01:40,NULL,
1186,outlook crashing,outlook crashing,3,2,6,24-12-2022 17:54,Crash,Outlook,raghav_it,,,07-12-2022 22:48,Check the server connection.,
1187,outlook crashing,outlook crashing,3,2,6,25-12-2022 17:54,Crash,Outlook,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,24,07-12-2022 22:48,Check the server connection.,
1188,reset password,I forgot my sap account password.Want to reset it.,3,1,1,26-12-2022 17:54,Login,SAP,raghav_it,Click on reset button.A mail will be sent to you for verification.Click on verification.Then set the new password.,25,07-12-2022 22:25,Go to admin settings and reset password for that user.,
1189,visual studio code,visual studio code licence expired,3,1,2,27-12-2022 17:54,Configuration,Visual studio code,arjun,Click on settings click on licence renewal.A renewal will be done by the company for your id and sent to you via email.,26,07-12-2022 00:55,Renew license,
1190,Accidentally Deleted Important Files,I deleted ppt accidentally which is very imporant,2,1,3,28-12-2022 17:54,Access,Powerpoint,raghav_it,Check recycle bin.,27,13-10-2022 15:00,Check cloud if backup was  done as all data is continuously synced,
1191,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,29-12-2022 17:54,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",28,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",
1192,windows updated some features not working,Windows update done and now some features are not working,5,3,6,31-01-2023 00:00,Configuration,Windows,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,21,07-12-2022 18:56,Windows version degraded to a lower version,aditya
1193,Laptop battery,Laptop battery draining,1,3,2,01-02-2023 00:00,Hardware,Hardware,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,22,05-12-2022 13:29,give laptop,NULL
1194,erp crash,erp crash,5,3,1,02-02-2023 00:00,Crash,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,23,07-12-2022 01:40,NULL,NULL
1195,outlook crashing,outlook crashing,3,3,6,03-02-2023 00:00,Crash,Outlook,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,24,07-12-2022 22:48,Check the server connection.,raghav_it
1196,reset password,I forgot my sap account password.Want to reset it.,3,1,1,04-02-2023 00:00,Login,SAP,raghav_it,Click on reset button.A mail will be sent to you for verification.Click on verification.Then set the new password.,25,07-12-2022 22:25,Go to admin settings and reset password for that user.,aditya
1197,visual studio code,visual studio code licence expired,3,1,2,05-02-2023 00:00,Configuration,Visual studio code,arjun,Click on settings click on licence renewal.A renewal will be done by the company for your id and sent to you via email.,26,07-12-2022 00:55,Renew license,NULL
1198,Accidentally Deleted Important Files,I deleted ppt accidentally which is very imporant,2,1,3,06-02-2023 00:00,Access,Powerpoint,raghav_it,Check recycle bin.,27,13-10-2022 15:00,Check cloud if backup was  done as all data is continuously synced,NULL
1199,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,07-02-2023 00:00,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",28,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",NULL
1200,login issue,Unable to login as it shows incorrect login details,2,2,5,08-02-2023 00:00,Login,ERP,arjun,Check your username and password input. Check if caps is on.,29,14-10-2022 15:06,The management will provide you with new username and password as the prevous one is expired,NULL
1201,outlook,outlook frozen,3,2,6,09-02-2023 00:00,Crash,Outlook,shubhangi,Restart your outlook,30,07-12-2022 22:25,Check the server connection.,aditya
1202,cant log in to vpn,cant log in to vpn,2,2,7,10-02-2023 00:00,Login,VPN,shubhangi,check your network settings.Check if you are connected to internet.,31,07-12-2022 18:50,Check the firewall configuration and setup the access,aditya
1203,unable to access hr_tool page,unable to access hr_tool page,3,2,1,11-02-2023 00:00,Login,Hr_tool,raghav_it,check your network settings.Check if you are connected to internet.,32,07-12-2022 17:04,Server need to be restarted,raghav_it
1204,skype error ,skype crashing,2,2,2,12-02-2023 00:00,Crash,Skype,raghav_it,Restart skype.Restart your computer.,33,14-10-2022 20:20,Reset and Repair Skype app at Settings > Apps > Apps & Features > Skype app > Advanced Options.,akash
1205,unable to log in to engineering tool and skype,unable to log in to engineering tool and skype,3,1,4,13-02-2023 00:00,Login,Skype,raghav_it,Make sure that you’re signing in to the correct Skype account. Enter your registered email address on this link to check the correct Skype account that you’re using.,34,14-10-2022 20:40,We received a lot of concerns same as yours and I would like to inform you that this is a known-issue. Our engineers and developers are now working on it. We’ll let you know once the issue has been fixed.,Akash
1206,unable to disable add ins on outlook,unable to disable add ins on outlook,4,1,5,14-02-2023 00:00,Configuration,Outlook,raghav_it,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,35,14-10-2022 20:40,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,Akash
1207,engineering tool says not connected and unable to submit reports,engineering tool says not connected and unable to submit reports,3,2,6,15-02-2023 00:00,Report,Engineering_tool,raghav_it,"Try turning off the Wi-Fi on your device, then re-enabling it.",36,07-12-2022 17:09,Restart the server,aditya
1208,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,1,3,16-02-2023 00:00,Page_not_load,Hr_tool,raghav_it,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,37,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,NULL
1209,Want to reset the password for outlook,hi I want to reset my outlook password.,4,2,4,17-02-2023 00:00,Login,Outlook,raghav_it,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",38,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",Akash
1210,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,18-02-2023 00:00,Finance,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,39,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,Akash
1211,sap crashing,sap crashing ,1,2,1,19-02-2023 00:00,Crash,SAP,raghav_it,NULL,40,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
1212,Not able to access ERP,Not able to access ERP,1,2,1,20-02-2023 00:00,Access,ERP,raghav_it,NULL,41,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
1213,Sap password reset,Forgot sap password need reset,1,3,1,21-02-2023 00:00,Login,SAP,raghav_it,NULL,42,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
1214,Windows account locked,windows account locked need urgently,1,3,2,22-02-2023 00:00,Login,Windows,raghav_it,NULL,43,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
1215,sap crashing,sap crashing,1,4,2,23-02-2023 00:00,Crash,SAP,raghav_it,NULL,44,NULL,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
1216,windows updated some features not working,Windows update done and now some features are not working,5,2,6,24-02-2023 00:00,Configuration,Windows,raghav_it,NULL,45,07-12-2022 18:56,Windows version degraded to a lower version,aditya
1217,Laptop battery,Laptop battery draining,1,1,2,25-02-2023 00:00,Hardware,Hardware,raghav_it,NULL,46,05-12-2022 13:29,give laptop,NULL
1218,erp crash,erp crash,5,1,1,26-02-2023 00:00,Crash,ERP,raghav_it,NULL,47,07-12-2022 01:40,NULL,NULL
1219,outlook crashing,outlook crashing,3,2,6,27-02-2023 00:00,Crash,Outlook,raghav_it,NULL,48,07-12-2022 22:48,Check the server connection.,raghav_it
1220,reset password,I forgot my sap account password.Want to reset it.,3,1,1,28-02-2023 00:00,Login,SAP,raghav_it,Click on reset button.A mail will be sent to you for verification.Click on verification.Then set the new password.,1,07-12-2022 22:25,Go to admin settings and reset password for that user.,aditya
1221,visual studio code,visual studio code licence expired,3,1,2,01-03-2023 00:00,Configuration,Visual studio code,arjun,Click on settings click on licence renewal.A renewal will be done by the company for your id and sent to you via email.,2,07-12-2022 00:55,Renew license,NULL
1222,Accidentally Deleted Important Files,I deleted ppt accidentally which is very imporant,2,1,3,02-03-2023 00:00,Access,Powerpoint,raghav_it,Check recycle bin.,3,13-10-2022 15:00,Check cloud if backup was  done as all data is continuously synced,NULL
1223,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,03-03-2023 00:00,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",4,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",NULL
1224,login issue,Unable to login as it shows incorrect login details,2,2,5,04-03-2023 00:00,Login,ERP,arjun,Check your username and password input. Check if caps is on.,5,14-10-2022 15:06,The management will provide you with new username and password as the prevous one is expired,NULL
1225,outlook,outlook frozen,3,1,6,05-03-2023 00:00,Crash,Outlook,shubhangi,Restart your outlook,6,07-12-2022 22:25,Check the server connection.,aditya
1226,cant log in to vpn,cant log in to vpn,2,1,7,06-03-2023 00:00,Login,VPN,shubhangi,check your network settings.Check if you are connected to internet.,7,07-12-2022 18:50,Check the firewall configuration and setup the access,aditya
1227,unable to access hr_tool page,unable to access hr_tool page,3,2,1,07-03-2023 00:00,Login,Hr_tool,raghav_it,check your network settings.Check if you are connected to internet.,8,07-12-2022 17:04,Server need to be restarted,raghav_it
1228,skype error ,skype crashing,2,2,2,08-03-2023 00:00,Crash,Skype,raghav_it,Restart skype.Restart your computer.,9,14-10-2022 20:20,Reset and Repair Skype app at Settings > Apps > Apps & Features > Skype app > Advanced Options.,akash
1229,unable to log in to engineering tool and skype,unable to log in to engineering tool and skype,3,2,4,09-03-2023 00:00,Login,Skype,raghav_it,Make sure that you’re signing in to the correct Skype account. Enter your registered email address on this link to check the correct Skype account that you’re using.,10,14-10-2022 20:40,We received a lot of concerns same as yours and I would like to inform you that this is a known-issue. Our engineers and developers are now working on it. We’ll let you know once the issue has been fixed.,Akash
1230,unable to disable add ins on outlook,unable to disable add ins on outlook,4,2,5,10-03-2023 00:00,Configuration,Outlook,raghav_it,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,11,14-10-2022 20:40,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,Akash
1231,engineering tool says not connected and unable to submit reports,engineering tool says not connected and unable to submit reports,3,2,6,11-03-2023 00:00,Report,Engineering_tool,raghav_it,"Try turning off the Wi-Fi on your device, then re-enabling it.",12,07-12-2022 17:09,Restart the server,aditya
1232,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,2,3,12-03-2023 00:00,Page_not_load,Hr_tool,raghav_it,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,13,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,NULL
1233,Want to reset the password for outlook,hi I want to reset my outlook password.,4,2,4,13-03-2023 00:00,Login,Outlook,raghav_it,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",14,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",Akash
1234,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,14-03-2023 00:00,Finance,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,15,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,Akash
1235,sap crashing,sap crashing ,1,1,1,15-03-2023 00:00,Crash,SAP,,,,,,
1236,sap crashing,sap crashing ,1,1,1,16-03-2023 00:00,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,16,15-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
1237,Not able to access ERP,Not able to access ERP,1,1,1,17-03-2023 00:00,Access,ERP,,,,,,
1238,Not able to access ERP,Not able to access ERP,1,1,1,14-02-2023 00:45,Access,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,17,16-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
1239,Sap password reset,Forgot sap password need reset,1,1,1,15-02-2023 00:45,Login,SAP,,,,,,
1240,Sap password reset,Forgot sap password need reset,1,1,1,16-02-2023 00:45,Login,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,18,17-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
1241,Windows account locked,windows account locked need urgently,1,1,2,17-02-2023 00:45,Login,Windows,,,,,,
1242,Windows account locked,windows account locked need urgently,1,1,2,18-02-2023 00:45,Login,Windows,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,19,18-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
1243,sap crashing,sap crashing,1,1,2,19-02-2023 00:45,Crash,SAP,,,,,,
1244,windows updated some features not working,Windows update done and now some features are not working,5,1,6,20-02-2023 00:45,Configuration,Windows,,,,07-12-2022 18:56,Windows version degraded to a lower version,aditya
1245,sap crashing,sap crashing,1,1,2,21-02-2023 00:45,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,20,19-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,NULL
1246,Laptop battery,Laptop battery draining,1,1,2,22-02-2023 00:45,Hardware,Hardware,,,,05-12-2022 13:29,give laptop,
1247,windows updated some features not working,Windows update done and now some features are not working,5,2,6,23-02-2023 00:45,Configuration,Windows,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,21,07-12-2022 18:56,Windows version degraded to a lower version,aditya
1248,Laptop battery,Laptop battery draining,1,1,2,24-02-2023 00:45,Hardware,Hardware,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,22,05-12-2022 13:29,give laptop,NULL
1249,erp crash,erp crash,5,2,1,25-02-2023 00:45,Crash,ERP,raghav_it,,,07-12-2022 01:40,,
1250,erp crash,erp crash,5,2,1,26-02-2023 00:45,Crash,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,23,07-12-2022 01:40,NULL,NULL
1251,outlook crashing,outlook crashing,3,2,6,27-02-2023 00:45,Crash,Outlook,raghav_it,,,07-12-2022 22:48,Check the server connection.,raghav_it
1252,outlook crashing,outlook crashing,3,2,6,28-02-2023 00:45,Crash,Outlook,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,24,07-12-2022 22:48,Check the server connection.,raghav_it
1253,reset password,I forgot my sap account password.Want to reset it.,3,1,1,01-02-2023 00:45,Login,SAP,raghav_it,Click on reset button.A mail will be sent to you for verification.Click on verification.Then set the new password.,25,07-12-2022 22:25,Go to admin settings and reset password for that user.,aditya
1254,visual studio code,visual studio code licence expired,3,1,2,02-02-2023 00:45,Configuration,Visual studio code,arjun,Click on settings click on licence renewal.A renewal will be done by the company for your id and sent to you via email.,26,07-12-2022 00:55,Renew license,NULL
1255,Accidentally Deleted Important Files,I deleted ppt accidentally which is very imporant,2,1,3,03-02-2023 00:45,Access,Powerpoint,raghav_it,Check recycle bin.,27,13-10-2022 15:00,Check cloud if backup was  done as all data is continuously synced,NULL
1256,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,04-02-2023 00:45,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",28,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",NULL
1257,Accidentally Deleted Important Files,I deleted ppt accidentally which is very imporant,2,1,3,05-02-2023 00:45,Access,Powerpoint,raghav_it,Check recycle bin.,3,13-10-2022 15:00,Check cloud if backup was  done as all data is continuously synced,
1258,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,06-02-2023 00:45,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",4,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",
1259,Excel not responding,"Excel hangs or freezes when you launch it, or open an Excel workbook",4,1,4,07-02-2023 00:45,Crash,Excel,shubhangi,"If you are on Windows 11 or Windows 10, choose Start > All apps > Windows System > Run. Type Excel /safe in the Run box, and then click OK.",4,14-10-2022 00:00,"Start Registry editor. To do this, press the Windows key + R to open a Run dialog box. Type regedit.exe and then press OK.",
1260,login issue,Unable to login as it shows incorrect login details,2,2,5,08-02-2023 00:45,Login,ERP,arjun,Check your username and password input. Check if caps is on.,5,14-10-2022 15:06,The management will provide you with new username and password as the prevous one is expired,
1261,login issue,Unable to login as it shows incorrect login details,2,2,5,09-02-2023 00:45,Login,ERP,arjun,Check your username and password input. Check if caps is on.,5,14-10-2022 15:06,The management will provide you with new username and password as the prevous one is expired,
1262,outlook,outlook frozen,3,2,6,10-02-2023 00:45,Crash,Outlook,shubhangi,Restart your outlook,6,07-12-2022 22:25,Check the server connection.,
1263,outlook,outlook frozen,3,2,6,11-02-2023 00:45,Crash,Outlook,shubhangi,Restart your outlook,6,07-12-2022 22:25,Check the server connection.,
1264,cant log in to vpn,cant log in to vpn,2,2,7,12-02-2023 00:45,Login,VPN,shubhangi,check your network settings.Check if you are connected to internet.,7,07-12-2022 18:50,Check the firewall configuration and setup the access,
1265,cant log in to vpn,cant log in to vpn,2,2,7,13-02-2023 00:45,Login,VPN,,check your network settings.Check if you are connected to internet.,7,07-12-2022 18:50,Check the firewall configuration and setup the access,
1266,unable to access hr_tool page,unable to access hr_tool page,3,2,1,14-02-2023 00:45,Login,Hr_tool,raghav_it,check your network settings.Check if you are connected to internet.,8,07-12-2022 17:04,Server need to be restarted,
1267,unable to access hr_tool page,unable to access hr_tool page,3,2,1,15-02-2023 00:45,Login,Hr_tool,raghav_it,check your network settings.Check if you are connected to internet.,8,07-12-2022 17:04,Server need to be restarted,
1268,skype error ,skype crashing,2,2,2,16-02-2023 00:45,Crash,Skype,raghav_it,Restart skype.Restart your computer.,9,14-10-2022 20:20,Reset and Repair Skype app at Settings > Apps > Apps & Features > Skype app > Advanced Options.,
1269,skype error ,skype crashing,2,2,2,17-02-2023 00:45,Crash,Skype,,Restart skype.Restart your computer.,9,14-10-2022 20:20,Reset and Repair Skype app at Settings > Apps > Apps & Features > Skype app > Advanced Options.,
1270,unable to log in to engineering tool and skype,unable to log in to engineering tool and skype,3,1,4,18-02-2023 00:45,Login,Skype,raghav_it,Make sure that you’re signing in to the correct Skype account. Enter your registered email address on this link to check the correct Skype account that you’re using.,10,14-10-2022 20:40,We received a lot of concerns same as yours and I would like to inform you that this is a known-issue. Our engineers and developers are now working on it. We’ll let you know once the issue has been fixed.,
1271,unable to log in to engineering tool and skype,unable to log in to engineering tool and skype,3,1,4,19-02-2023 00:45,Login,Skype,,Make sure that you’re signing in to the correct Skype account. Enter your registered email address on this link to check the correct Skype account that you’re using.,10,14-10-2022 20:40,We received a lot of concerns same as yours and I would like to inform you that this is a known-issue. Our engineers and developers are now working on it. We’ll let you know once the issue has been fixed.,
1272,unable to disable add ins on outlook,unable to disable add ins on outlook,4,1,5,20-02-2023 00:45,Configuration,Outlook,raghav_it,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,11,14-10-2022 20:40,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,
1273,unable to disable add ins on outlook,unable to disable add ins on outlook,4,1,5,21-02-2023 00:45,Configuration,Outlook,,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,11,14-10-2022 20:40,Open the Microsoft Outlook client.Select “File” > “Options“.Choose “Add-ins”.Uncheck the Add-ins you wish to turn off.,
1274,engineering tool says not connected and unable to submit reports,engineering tool says not connected and unable to submit reports,3,1,6,22-02-2023 00:45,Report,Engineering_tool,raghav_it,"Try turning off the Wi-Fi on your device, then re-enabling it.",12,07-12-2022 17:09,Restart the server,
1275,engineering tool says not connected and unable to submit reports,engineering tool says not connected and unable to submit reports,3,1,6,23-02-2023 00:45,Report,Engineering_tool,,"Try turning off the Wi-Fi on your device, then re-enabling it.",12,07-12-2022 17:09,Restart the server,
1276,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,1,3,24-02-2023 00:45,Page_not_load,Hr_tool,raghav_it,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,13,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,
1277,hr_tool site not loading page correctly,hr_tool site not loading page correctly,3,1,3,25-02-2023 00:45,Page_not_load,Hr_tool,,Check your wifi connection.Your antivirus might block access to some sites or even all of them.,13,14-10-2022 20:40,Currently server is down for this tool. Our engineers are working on it.Will let you know once the issue is fixed.,
1278,Want to reset the password for outlook,hi I want to reset my outlook password.,4,1,4,26-02-2023 00:45,Login,Outlook,raghav_it,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",14,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",
1279,Want to reset the password for outlook,hi I want to reset my outlook password.,4,1,4,27-02-2023 00:45,Login,Outlook,,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",14,14-10-2022 20:41,"Go to Microsoft account security and select Password security.Enter your current password, enter your new password, and then select Save.",
1280,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,28-02-2023 00:45,Finance,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,15,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1281,unable to open payslips ,"Hi,We are facing Pay slip issue on the production server with the some useru2019s.When they click up on the Salary Statement Link they are getting pay slip I View but there payslip is not getting display.Its not showing any error or any dump u2026its not showing any thing just black..",2,2,5,01-03-2023 00:45,Finance,SAP,,Try installing the latest version as previous version had some problems with pdf version.,15,14-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1282,sap crashing,sap crashing ,1,2,1,02-03-2023 00:45,Crash,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,16,15-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1283,Not able to access ERP,Not able to access ERP,1,2,1,03-03-2023 00:45,Access,ERP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,17,16-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
1284,Sap password reset,Forgot sap password need reset,1,3,1,04-03-2023 00:45,Login,SAP,raghav_it,Try installing the latest version as previous version had some problems with pdf version.,18,17-10-2022 20:50,I have fixed this issue.The problem was  with the version of the PDF which is using by End user they r not using upgraded version .We have installed the latest version.,
